,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
5284,27,2,6543,11,9,0,9,3,0,0,0,0,49,0,1
5286,8,2,17453,10,4,4,6,5,0,0,0,0,39,18,1
5288,15,2,11718,1,8,0,11,0,0,0,0,0,59,0,1
5289,19,2,18901,4,5,1,13,1,0,0,0,0,39,0,1
5291,63,2,7800,9,13,6,7,0,0,1,0,0,9,0,1
5292,4,2,6809,11,9,0,9,3,0,1,0,0,7,0,1
5293,18,1,17657,11,9,1,12,1,0,0,0,0,59,0,1
5295,13,2,6386,1,8,1,11,1,0,0,76,0,39,0,1
5297,32,2,15929,14,3,1,6,1,0,0,0,0,39,0,1
5298,16,2,3612,1,8,1,0,2,0,1,0,37,24,0,1
5299,36,1,726,11,9,1,12,1,0,0,0,0,44,0,1
5300,24,2,17756,1,8,2,6,4,0,0,0,0,54,0,1
5303,2,2,5629,11,9,0,8,3,0,1,0,0,39,0,1
5304,11,2,1882,0,12,0,1,3,0,1,0,0,44,0,1
5305,25,3,2379,9,13,2,0,0,0,0,0,52,59,0,1
5306,12,1,6622,11,9,1,12,1,0,0,0,0,54,0,1
5308,9,2,16143,11,9,0,8,3,0,0,0,0,19,0,1
5310,23,2,18261,11,9,2,1,0,0,1,0,0,39,0,1
5312,11,2,6842,1,8,1,1,1,0,0,0,0,39,0,1
5313,8,1,15485,0,12,0,0,0,1,1,0,0,19,0,1
5314,25,1,2089,1,8,1,12,1,0,0,0,0,59,0,1
5315,15,2,10179,1,8,0,10,3,0,0,0,0,39,0,1
5316,15,2,7456,12,11,0,0,3,0,0,0,0,29,0,1
5317,20,2,13914,3,2,1,10,1,0,0,0,0,39,0,1
5318,22,4,1219,1,8,1,3,1,0,0,0,0,55,0,1
5319,32,2,7639,0,12,1,10,1,0,0,0,0,39,0,1
5322,2,2,8382,1,8,0,9,0,0,1,0,0,39,0,1
5323,14,2,1403,1,8,1,11,1,0,0,0,0,39,0,1
5324,23,2,16083,1,8,2,13,0,0,1,0,0,39,0,1
5325,12,2,15386,14,3,0,6,3,0,0,0,0,29,36,1
5326,42,2,11344,1,8,1,12,1,0,0,0,0,47,0,1
5328,10,2,9325,0,12,0,1,3,0,0,0,0,39,0,1
5330,41,2,6381,0,12,1,8,1,2,0,0,0,39,37,1
5331,36,2,16246,0,12,0,1,3,0,0,0,0,39,1,1
5332,6,2,9256,1,8,0,6,3,0,0,0,0,24,0,1
5333,18,2,13163,8,6,2,6,5,0,0,0,0,39,0,1
5334,32,2,17959,1,8,1,1,1,0,0,0,0,39,0,1
5335,32,2,12279,12,11,2,1,0,0,1,0,0,39,0,1
5336,8,2,19187,7,7,0,10,0,0,0,0,0,39,0,1
5338,11,2,14121,12,11,2,0,0,0,1,0,0,39,0,1
5339,3,2,11000,11,9,0,1,0,0,1,0,0,29,0,1
5341,2,2,8810,1,8,0,13,3,0,0,0,0,23,0,1
5342,11,2,12928,1,8,1,13,1,0,0,37,0,39,0,1
5343,14,2,12179,11,9,2,0,4,1,1,0,0,39,0,1
5345,13,2,6550,13,10,1,6,1,0,0,0,0,52,0,1
5348,6,2,13746,0,12,0,8,3,0,0,0,0,39,0,1
5350,2,2,20114,1,8,0,8,3,0,0,0,0,29,0,1
5352,9,2,4271,1,8,0,10,3,0,0,0,0,34,0,1
5353,17,4,11347,1,8,1,11,1,0,0,0,0,44,0,1
5354,32,2,4769,0,12,2,1,4,1,1,0,0,39,0,1
5355,18,2,1017,11,9,1,6,1,0,0,0,54,39,0,1
5356,21,2,12348,1,8,0,9,3,0,1,0,0,39,0,1
5357,19,2,13979,1,8,1,6,1,1,0,0,0,19,0,1
5359,37,2,6476,11,9,0,8,0,0,1,0,0,39,0,1
5360,2,4,8810,1,8,0,10,3,0,0,0,0,39,0,1
5362,43,2,13721,1,8,1,10,1,0,0,0,0,39,0,1
5363,11,1,8027,1,8,0,10,3,0,0,0,0,39,0,1
5364,26,1,10899,1,8,1,9,1,0,0,0,0,39,0,1
5365,32,4,6925,3,2,1,8,1,0,0,0,0,39,0,1
5366,8,2,5250,0,12,0,7,3,0,0,0,0,68,0,1
5367,0,2,17841,4,5,0,9,3,0,0,0,0,19,0,1
5369,13,2,20257,11,9,1,11,1,1,0,0,0,34,0,1
5371,8,2,12485,1,8,0,3,5,0,0,0,0,39,0,1
5372,10,2,834,13,10,1,9,1,0,0,0,0,34,0,1
5373,12,2,7151,1,8,1,10,1,0,0,0,0,39,0,1
5375,14,3,6711,0,12,0,1,0,1,1,0,0,39,0,1
5376,26,2,2889,13,10,1,10,1,0,0,0,0,93,0,1
5378,29,2,8232,14,3,1,11,1,0,0,0,0,39,0,1
5379,42,2,9789,1,8,1,9,1,0,0,0,0,39,0,1
5381,9,2,1783,0,12,0,0,0,0,1,0,0,19,0,1
5382,9,2,12399,11,9,1,9,1,0,0,0,0,44,0,1
5386,6,0,6718,1,8,1,1,1,0,0,0,0,39,0,1
5387,7,2,5204,1,8,1,0,2,0,1,0,0,39,0,1
5389,25,1,12569,1,8,1,9,1,0,0,0,0,11,0,1
5390,14,2,7051,7,7,2,8,4,0,1,0,0,20,0,1
5391,14,2,3718,1,8,1,13,2,0,1,0,0,54,0,1
5392,46,2,13236,0,12,6,0,0,0,1,0,0,24,0,1
5393,12,0,10798,13,10,0,2,0,0,1,0,23,63,0,1
5394,26,0,1540,0,12,1,7,1,0,0,0,0,39,0,1
5395,5,2,17215,0,12,0,0,0,2,1,0,0,9,31,1
5396,0,2,15808,8,6,0,8,3,0,0,0,0,24,0,1
5398,18,2,18685,10,4,2,10,0,0,0,0,0,44,0,1
5399,15,2,1561,1,8,2,8,4,4,1,0,0,27,0,1
5402,9,4,11666,9,13,3,7,0,0,1,0,0,39,0,1
5403,15,2,18196,0,12,1,1,1,0,0,0,0,39,0,1
5404,12,2,2954,13,10,1,10,1,0,0,0,0,49,0,1
5409,43,2,13923,1,8,2,9,0,0,1,0,0,32,0,1
5410,4,2,7005,13,10,1,0,5,0,1,0,22,39,0,1
5411,54,4,18082,9,13,6,7,0,0,1,0,0,39,0,1
5412,5,2,6612,13,10,0,8,3,0,0,0,0,29,0,1
5413,33,4,5041,1,8,2,0,0,0,1,0,0,39,0,1
5415,6,2,2337,1,8,0,0,3,2,1,0,0,39,31,1
5416,57,2,12855,1,8,1,8,1,0,0,0,0,29,0,1
5417,50,2,11695,11,9,1,9,1,0,0,0,43,68,0,1
5419,11,2,10225,1,8,1,11,1,0,0,0,37,39,0,1
5420,28,2,181,1,8,1,12,1,3,0,0,0,39,0,1
5421,46,1,16054,11,9,1,12,1,0,0,0,0,19,0,1
5422,22,2,15171,0,12,0,7,0,0,1,0,0,62,0,1
5423,16,0,20246,11,9,2,8,4,1,1,0,0,39,0,1
5424,15,2,7470,0,12,0,8,0,2,0,0,0,39,37,1
5426,22,2,14177,1,8,0,6,5,0,0,0,0,39,0,1
5427,12,0,3280,9,13,1,0,1,0,0,0,0,35,0,1
5428,5,2,14349,1,8,1,13,1,0,0,0,0,39,0,1
5430,29,2,17877,13,10,1,10,1,0,0,0,0,41,0,1
5432,27,2,2742,2,14,2,7,0,0,1,31,0,93,0,1
5433,39,0,2662,1,8,2,0,0,0,1,0,0,39,0,1
5434,10,2,15643,0,12,0,0,3,1,1,0,0,39,0,1
5435,35,2,17372,10,4,3,13,0,2,1,0,0,29,21,1
5438,20,2,1895,11,9,1,10,1,0,0,0,0,44,0,1
5439,16,2,4660,1,8,2,0,3,0,0,0,0,39,0,1
5441,29,2,15876,3,2,1,10,2,0,1,0,0,44,6,1
5442,18,2,1326,7,7,1,10,2,0,1,0,0,49,0,1
5443,16,2,13117,1,8,1,1,1,1,0,0,0,49,0,1
5444,31,2,4840,0,12,1,9,1,0,0,0,0,39,0,1
5445,15,2,11331,1,8,2,13,3,0,0,0,0,49,0,1
5447,3,2,3032,11,9,0,8,3,0,1,0,0,31,0,1
5448,18,2,3730,1,8,0,11,3,2,0,0,0,59,0,1
5449,2,2,14511,1,8,0,6,3,0,1,0,0,24,0,1
5451,39,2,284,8,6,4,13,0,0,1,0,0,39,0,1
5452,11,2,7494,0,12,0,0,3,0,1,0,0,15,18,1
5453,28,2,16214,1,8,2,10,4,0,1,0,0,39,0,1
5454,15,2,5791,13,10,1,0,2,0,1,0,0,44,0,1
5455,27,2,9350,0,12,1,10,1,0,0,0,0,11,0,1
5459,19,2,7580,0,12,0,1,3,0,0,0,0,54,0,1
5460,8,2,11032,1,8,0,0,3,0,1,0,0,39,0,1
5461,11,2,18932,0,12,0,9,0,0,0,0,0,39,0,1
5463,36,2,8752,4,5,3,13,0,0,1,0,0,39,8,1
5464,30,2,10257,1,8,2,1,0,3,1,52,0,44,0,1
5465,32,5,407,13,10,2,1,0,0,0,0,0,59,0,1
5466,5,2,6938,1,8,0,6,3,3,0,0,0,39,0,1
5467,14,2,3120,11,9,0,0,5,0,0,0,0,39,0,1
5468,27,5,1377,11,9,2,8,4,0,0,0,0,76,0,1
5469,2,2,13412,1,8,0,7,3,0,0,0,0,39,0,1
5470,20,1,14736,1,8,2,10,0,0,0,0,0,39,0,1
5472,6,2,17658,11,9,0,6,3,0,0,0,0,24,0,1
5474,37,4,10065,1,8,1,8,2,0,1,0,0,34,0,1
5475,6,2,12448,1,8,1,10,1,0,0,0,0,37,0,1
5476,4,2,12270,11,9,0,8,3,0,1,0,0,9,0,1
5477,2,0,7686,11,9,0,7,3,0,0,0,0,24,0,1
5481,2,1,412,4,5,3,0,4,3,1,0,0,39,0,1
5482,5,2,6001,0,12,0,9,3,0,0,0,0,39,0,1
5483,5,2,1916,1,8,0,8,0,0,1,0,0,39,0,1
5484,32,2,13959,14,3,1,7,1,0,0,0,0,31,0,1
5485,18,2,6138,4,5,2,13,0,0,0,0,0,49,0,1
5486,21,2,3926,11,9,1,9,1,0,0,0,0,39,0,1
5489,24,2,18069,11,9,2,1,0,0,1,0,0,76,0,1
5491,10,2,12667,1,8,0,3,3,0,0,0,0,39,22,1
5493,8,2,16091,1,8,0,9,0,0,0,68,0,41,0,1
5495,9,2,16715,1,8,0,0,0,0,1,0,0,39,0,1
5496,26,2,15842,1,8,2,13,0,0,0,0,0,44,0,1
5498,26,2,6014,0,12,2,8,0,0,1,0,0,39,0,1
5499,39,2,9312,1,8,2,10,4,0,0,0,0,34,0,1
5500,8,2,16279,0,12,1,9,1,0,0,0,0,49,0,1
5501,43,2,1960,9,13,2,7,5,1,0,0,0,39,0,1
5502,11,2,3354,11,9,0,0,0,0,1,0,0,39,0,1
5503,4,2,13601,1,8,0,13,4,0,0,0,0,39,36,1
5504,23,2,11709,0,12,0,0,4,1,1,47,0,39,0,1
5505,12,2,20166,1,8,1,10,1,1,0,0,0,39,0,1
5506,3,2,12452,11,9,0,10,3,0,1,0,0,24,0,1
5508,1,2,12103,8,6,0,9,3,0,1,0,0,9,0,1
5509,15,0,14093,12,11,1,8,1,0,0,0,0,34,0,1
5510,10,2,4668,5,1,0,8,3,4,0,0,0,34,17,1
5511,31,2,3237,1,8,6,13,0,0,1,0,0,15,0,1
5512,3,2,16047,11,9,0,9,3,0,1,0,0,24,0,1
5513,38,2,14193,1,8,2,9,0,0,1,0,0,39,40,1
5515,4,0,6595,11,9,0,0,3,0,1,0,0,11,0,1
5516,26,1,10188,1,8,1,10,1,0,0,0,0,29,0,1
5517,18,2,8437,11,9,1,13,1,0,0,0,0,39,0,1
5519,2,2,13939,1,8,0,9,0,2,1,0,0,39,0,1
5520,8,2,13619,1,8,0,8,0,1,1,0,0,39,0,1
5522,10,2,310,12,11,0,10,4,0,0,0,0,39,0,1
5524,52,2,4238,4,5,0,10,5,0,0,0,0,39,0,1
5525,17,2,4445,0,12,0,1,0,2,1,0,0,39,5,1
5527,20,2,5940,3,2,4,8,4,0,1,0,0,39,0,1
5528,26,4,3458,0,12,2,7,3,0,1,0,0,38,0,1
5531,14,1,18431,11,9,1,13,1,0,0,0,0,47,0,1
5533,9,2,8337,1,8,2,9,4,0,1,0,0,29,0,1
5534,22,2,18161,11,9,4,8,4,0,1,0,0,72,0,1
5535,8,2,1371,0,12,0,8,3,0,0,0,0,39,0,1
5536,37,4,10539,11,9,1,11,1,1,0,0,0,29,0,1
5539,4,5,15788,11,9,0,1,0,0,0,0,0,39,0,1
5541,16,2,7841,1,8,0,13,0,0,0,0,0,39,0,1
5544,16,4,18234,12,11,2,3,0,0,0,0,0,55,0,1
5545,4,4,943,11,9,0,0,3,0,0,0,0,39,0,1
5546,18,1,15970,0,12,0,8,0,1,1,0,0,59,0,1
5549,34,4,632,9,13,1,7,1,0,0,0,0,44,0,1
5550,12,2,6097,1,8,1,10,1,0,0,0,0,39,0,1
5551,34,4,16264,1,8,4,3,0,1,0,0,0,39,0,1
5552,18,2,4566,1,8,1,9,1,0,0,0,0,39,0,1
5553,1,2,20206,8,6,0,9,3,0,0,0,0,19,0,1
5554,41,2,5742,4,5,1,10,1,0,0,0,0,49,0,1
5556,2,2,1747,1,8,0,9,3,0,1,0,0,19,0,1
5557,20,2,12050,11,9,4,8,4,0,1,0,0,39,0,1
5558,21,2,4721,1,8,1,9,1,0,0,0,0,43,0,1
5559,28,2,14139,11,9,3,0,0,0,1,0,0,39,0,1
5562,21,4,6199,11,9,1,3,1,0,0,0,0,69,0,1
5563,13,2,9035,1,8,2,10,0,0,0,0,0,29,0,1
5564,29,2,11044,0,12,1,2,1,0,0,0,0,39,0,1
5567,13,2,17185,1,8,4,11,0,0,0,0,0,43,0,1
5569,22,2,4519,0,12,0,1,0,0,1,0,0,39,0,1
5571,10,2,1905,11,9,2,0,5,0,1,0,0,39,0,1
5572,27,2,14168,11,9,2,9,0,0,0,0,0,39,0,1
5573,16,2,8352,0,12,1,11,1,0,0,0,0,39,0,1
5575,41,1,1624,11,9,1,12,1,0,0,0,0,34,0,1
5576,28,2,688,0,12,0,11,0,0,0,0,0,29,0,1
5577,42,2,4909,11,9,1,13,1,0,0,0,0,49,0,1
5578,12,2,16788,12,11,0,5,0,0,1,0,0,49,0,1
5579,10,2,15391,1,8,0,13,0,0,1,0,0,39,0,1
5583,10,2,17884,1,8,0,10,3,0,0,0,0,39,0,1
5585,38,2,2659,13,10,2,0,4,1,1,0,0,39,0,1
5586,15,1,9119,13,10,1,7,1,4,0,0,0,59,0,1
5587,14,2,701,13,10,1,6,1,0,0,0,0,44,0,1
5591,11,2,17333,0,12,0,9,0,0,1,0,0,47,0,1
5592,13,1,15470,11,9,0,9,5,2,0,0,68,39,37,1
5594,49,2,6713,1,8,0,8,5,1,1,0,0,2,0,1
5596,14,2,9614,0,12,1,7,1,0,0,0,0,39,0,1
5597,9,2,15688,1,8,0,10,5,0,0,38,0,39,0,1
5598,7,2,12021,1,8,0,6,3,0,0,0,0,44,0,1
5603,6,2,17675,0,12,0,1,3,2,0,0,0,23,0,1
5604,6,2,909,8,6,0,8,5,0,0,0,0,39,5,1
5605,38,4,5472,13,10,4,7,4,1,1,0,0,34,0,1
5607,22,2,19904,8,6,0,10,0,1,0,0,0,39,0,1
5608,40,2,17906,14,3,2,11,4,0,0,0,0,72,0,1
5609,18,2,7174,1,8,2,9,4,0,1,0,0,39,0,1
5613,6,2,16807,11,9,0,9,3,1,0,0,0,24,0,1
5615,27,2,19869,11,9,2,12,0,0,1,0,0,39,0,1
5616,11,2,13781,1,8,0,8,3,0,1,0,0,24,0,1
5617,9,2,17258,0,12,0,1,0,2,1,0,0,39,7,1
5618,6,2,16827,1,8,0,1,0,0,0,0,0,44,0,1
5619,15,2,3209,1,8,1,8,1,0,0,0,0,24,33,1
5621,19,2,9432,11,9,0,10,3,0,0,24,0,59,0,1
5622,19,2,20228,1,8,2,8,4,0,1,0,0,35,0,1
5626,26,2,11739,11,9,3,8,0,1,1,0,0,39,0,1
5627,18,4,13172,11,9,2,0,4,0,1,0,0,39,0,1
5629,29,2,11854,11,9,1,10,5,2,0,0,0,39,23,1
5630,29,2,7035,1,8,4,9,0,0,1,0,0,39,0,1
5631,39,2,9271,1,8,1,8,1,0,0,0,0,39,0,1
5633,4,2,15160,1,8,0,0,3,0,0,0,0,39,0,1
5635,30,0,7695,11,9,2,7,4,0,0,0,0,19,0,1
5636,25,2,14430,3,2,3,10,0,0,0,0,0,39,38,1
5637,2,2,1962,11,9,0,9,3,0,1,0,0,29,0,1
5638,8,2,10907,0,12,0,10,3,0,0,0,0,39,0,1
5640,18,2,9507,7,7,1,8,1,1,0,0,0,39,0,1
5641,23,2,4798,1,8,1,11,1,0,0,0,0,29,0,1
5642,40,1,6479,8,6,1,9,1,0,0,0,0,14,0,1
5644,31,2,15783,4,5,2,9,0,0,1,0,0,37,0,1
5645,17,2,15158,11,9,2,8,0,0,1,0,0,33,0,1
5646,29,3,428,11,9,2,11,0,0,0,0,0,39,0,1
5648,28,0,2112,9,13,2,3,0,0,0,0,0,49,0,1
5650,18,2,11904,1,8,0,13,3,0,0,0,0,47,0,1
5653,33,2,3371,13,10,1,8,1,0,0,0,0,39,0,1
5654,8,2,10843,0,12,0,2,0,0,0,0,0,39,0,1
5655,24,2,6585,11,9,0,9,0,1,0,0,0,32,0,1
5656,18,2,15399,1,8,0,8,3,0,1,0,0,26,0,1
5659,20,0,7336,0,12,0,7,0,0,0,0,0,39,0,1
5661,2,2,3189,14,3,0,10,3,0,0,0,25,31,0,1
5662,14,2,2896,10,4,1,1,2,0,1,0,0,39,0,1
5664,16,2,11174,1,8,4,6,4,0,0,0,0,34,38,1
5665,55,2,16551,5,1,2,8,0,1,0,0,0,39,0,1
5667,13,2,10898,0,12,0,13,0,0,1,0,0,39,0,1
5670,13,2,19045,0,12,0,7,0,0,0,0,0,49,0,1
5671,15,2,13232,11,9,1,3,1,1,0,0,0,15,0,1
5673,18,2,4575,9,13,1,0,1,0,0,0,0,39,0,1
5675,21,0,18510,0,12,2,7,0,0,1,0,0,39,0,1
5676,2,2,5900,4,5,0,8,5,0,1,0,0,29,0,1
5677,15,2,15140,11,9,0,7,0,0,0,0,0,43,0,1
5678,32,2,9719,9,13,3,0,4,0,1,0,0,39,0,1
5680,43,2,8593,0,12,1,7,1,0,0,0,0,34,0,1
5681,43,2,2651,10,4,1,9,1,0,0,0,0,39,0,1
5684,7,2,7404,1,8,0,10,3,0,0,0,0,39,0,1
5686,52,0,7894,11,9,6,0,0,0,1,0,7,37,0,1
5689,15,2,6010,1,8,0,8,3,0,1,0,0,39,0,1
5690,28,2,8527,8,6,1,10,1,0,0,0,0,39,0,1
5691,42,2,19032,0,12,2,1,0,0,0,0,0,39,0,1
5692,14,2,2554,1,8,0,8,3,0,1,0,0,34,0,1
5693,23,2,18230,1,8,4,0,4,0,1,0,0,36,0,1
5695,46,2,18140,11,9,2,9,0,0,1,0,0,59,0,1
5697,34,2,17087,0,12,0,0,4,0,0,0,0,19,0,1
5698,34,2,14723,8,6,1,13,1,2,0,0,0,39,5,1
5699,6,2,7199,1,8,0,9,0,0,0,0,0,39,0,1
5700,32,2,8658,14,3,1,13,1,0,0,0,0,47,0,1
5701,39,2,16641,1,8,1,10,1,0,0,42,0,44,0,1
5704,13,1,10771,1,8,2,8,4,0,1,0,0,39,0,1
5705,26,1,14670,0,12,1,1,1,0,0,0,0,49,3,1
5706,14,2,19797,11,9,0,10,0,0,0,0,0,49,0,1
5707,27,4,8162,9,13,1,7,1,0,0,0,0,34,0,1
5714,29,2,243,13,10,1,13,1,0,0,0,0,39,0,1
5715,2,0,8395,11,9,0,8,3,0,1,0,0,39,0,1
5716,2,2,16170,3,2,0,8,0,0,0,0,0,49,20,1
5718,22,5,8233,11,9,1,12,1,0,0,0,0,64,0,1
5719,20,2,8870,13,10,2,13,0,0,1,0,0,29,0,1
5721,23,2,2452,1,8,2,10,4,0,0,0,0,39,0,1
5722,10,2,18772,12,11,0,9,3,0,1,0,0,39,0,1
5723,5,2,18443,1,8,0,0,5,0,1,0,0,39,0,1
5724,4,2,16649,11,9,0,6,3,0,0,0,0,11,0,1
5725,15,2,18884,1,8,1,1,2,0,1,0,0,39,0,1
5726,3,2,8114,1,8,4,13,3,0,0,0,0,39,0,1
5729,29,2,4402,13,10,2,1,4,0,1,0,0,44,0,1
5730,9,2,655,11,9,0,3,0,0,0,0,0,43,0,1
5731,30,1,5107,0,12,1,1,3,0,0,0,0,59,0,1
5732,5,2,5040,11,9,0,7,3,0,1,0,0,9,0,1
5733,17,1,18542,1,8,1,1,1,0,0,0,0,59,0,1
5734,32,2,11969,5,1,1,10,1,0,0,0,0,39,16,1
5735,3,2,15531,11,9,0,6,3,0,0,0,0,24,0,1
5736,11,2,10930,1,8,1,13,1,0,0,0,0,44,0,1
5737,13,2,9266,8,6,1,13,1,1,0,0,0,39,0,1
5738,6,2,9766,1,8,1,10,1,0,0,0,0,39,0,1
5739,3,2,17898,10,4,0,5,3,0,0,0,0,39,36,1
5740,14,2,16145,11,9,1,8,1,0,0,0,0,54,36,1
5741,29,2,15431,5,1,0,13,3,0,0,0,0,39,38,1
5742,25,2,11519,1,8,4,0,4,0,1,0,0,39,0,1
5743,43,1,16486,14,3,1,10,1,0,0,0,0,39,0,1
5744,13,2,2294,0,12,0,7,0,0,0,0,0,49,0,1
5745,10,2,1423,11,9,1,11,1,0,0,0,0,47,0,1
5746,3,2,12215,10,4,0,9,3,0,1,0,0,31,0,1
5749,44,2,9518,1,8,1,13,1,0,0,0,0,39,0,1
5751,43,2,1008,10,4,1,13,1,0,0,27,0,36,0,1
5752,16,2,16839,10,4,1,13,1,0,0,0,0,49,0,1
5758,3,2,8440,11,9,0,0,3,4,1,0,0,39,0,1
5759,29,2,17606,13,10,2,2,5,0,1,0,0,35,0,1
5760,4,2,5023,11,9,0,7,0,0,1,0,0,39,0,1
5761,20,2,8891,1,8,1,1,1,0,0,0,0,39,0,1
5762,25,2,19455,11,9,1,2,1,0,0,0,0,39,0,1
5763,3,2,10942,1,8,0,8,3,0,1,0,0,29,0,1
5765,15,4,13311,1,8,1,11,2,0,1,65,0,21,0,1
5768,32,3,19517,11,9,0,0,4,1,1,0,0,39,0,1
5769,31,2,19947,12,11,1,11,1,0,0,0,0,49,0,1
5770,7,2,15093,11,9,0,9,5,1,1,0,0,39,0,1
5772,25,2,16108,1,8,2,8,0,0,1,0,0,39,0,1
5773,35,5,12462,11,9,1,10,1,0,0,0,0,39,0,1
5774,41,4,3131,12,11,6,0,0,1,1,0,0,39,0,1
5775,20,2,8227,11,9,2,2,0,3,1,0,0,39,0,1
5776,17,2,11504,1,8,1,10,1,0,0,0,0,39,0,1
5777,9,2,4852,11,9,1,0,1,0,0,0,55,39,0,1
5778,1,2,5227,11,9,0,0,5,0,1,0,0,19,0,1
5779,16,2,13590,11,9,0,7,0,1,0,0,0,39,0,1
5780,24,2,18230,11,9,2,9,0,0,1,0,0,14,0,1
5781,4,2,9465,12,11,0,0,3,0,1,0,0,19,0,1
5782,6,2,6124,13,10,0,2,0,0,1,0,0,39,0,1
5783,9,3,8740,11,9,0,2,3,0,1,0,0,39,0,1
5784,16,2,7907,0,12,1,8,2,0,1,0,0,39,0,1
5785,7,2,9238,11,9,0,1,3,0,1,0,0,44,0,1
5786,26,2,18688,4,5,1,10,1,2,0,0,0,41,21,1
5787,35,0,19736,1,8,2,0,0,0,1,0,0,39,40,1
5789,44,2,15090,14,3,2,8,4,0,1,0,0,39,0,1
5790,18,2,8057,1,8,1,13,1,0,0,0,0,39,0,1
5795,18,2,18415,0,12,1,11,1,0,0,0,0,39,0,1
5797,5,2,12521,11,9,0,0,3,0,0,0,0,39,0,1
5799,3,2,5983,1,8,0,10,3,0,0,0,0,19,0,1
5800,2,2,19473,4,5,2,8,0,0,1,0,0,39,0,1
5801,10,2,6057,1,8,0,10,0,0,0,0,0,39,0,1
5802,25,2,12151,12,11,2,7,4,0,1,0,0,44,0,1
5804,6,1,14475,11,9,0,12,3,0,0,0,0,34,0,1
5805,3,2,4203,11,9,0,2,0,0,1,0,0,9,0,1
5806,30,2,3819,1,8,1,11,1,0,0,0,0,49,0,1
5807,0,2,13571,7,7,0,8,3,1,0,0,0,17,0,1
5809,22,2,1533,11,9,2,9,4,0,1,0,0,39,0,1
5810,8,2,16241,10,4,1,13,1,0,0,0,0,39,36,1
5811,14,2,6206,13,10,1,1,2,1,1,0,0,42,0,1
5812,27,2,13177,1,8,2,11,0,1,0,0,0,19,15,1
5814,17,2,15814,11,9,4,10,0,0,0,0,0,44,0,1
5815,28,1,2116,11,9,1,1,1,0,0,0,0,59,0,1
5816,17,2,9737,1,8,1,9,1,0,0,0,0,44,0,1
5818,19,2,9477,11,9,0,8,0,0,0,0,0,47,0,1
5819,28,2,8751,11,9,6,8,4,0,1,0,0,44,0,1
5820,20,1,16474,11,9,1,1,1,0,0,0,0,59,0,1
5824,48,5,18116,11,9,1,9,1,0,0,0,0,39,0,1
5825,32,1,1837,4,5,2,12,4,0,0,0,0,68,0,1
5826,7,2,13511,1,8,0,6,0,0,0,0,0,39,0,1
5827,37,2,4872,11,9,1,10,1,0,0,0,0,39,0,1
5828,0,2,201,4,5,0,9,3,0,1,0,0,11,0,1
5829,2,2,8892,7,7,0,8,3,0,0,0,0,15,0,1
5830,43,2,10153,1,8,6,13,0,0,1,0,0,39,0,1
5833,9,2,5832,11,9,0,1,3,1,1,0,0,39,0,1
5834,41,2,12724,5,1,1,8,1,0,0,0,0,37,1,1
5835,20,1,5337,1,8,2,1,4,0,0,0,0,54,0,1
5837,13,2,6149,0,12,2,1,0,0,0,0,0,39,0,1
5838,2,2,19183,11,9,0,0,0,0,1,0,0,29,0,1
5840,5,2,12267,11,9,0,11,0,0,1,0,0,23,0,1
5842,8,2,11518,5,1,0,5,0,0,1,0,0,39,20,1
5843,1,2,1449,4,5,0,8,3,0,0,0,0,5,0,1
5844,4,2,10537,1,8,0,6,3,0,0,0,0,39,0,1
5845,30,2,12030,11,9,1,11,1,0,0,0,0,49,0,1
5846,16,2,4480,1,8,0,8,5,3,1,0,0,35,0,1
5847,22,2,10943,1,8,2,10,3,0,0,24,0,39,0,1
5849,2,2,8545,11,9,0,8,3,0,0,0,25,23,0,1
5850,1,2,4410,4,5,0,8,3,0,0,0,0,10,0,1
5851,19,2,16680,1,8,0,0,3,1,0,0,0,39,0,1
5852,6,2,13780,11,9,0,13,3,0,0,0,0,24,0,1
5855,56,1,312,1,8,1,12,1,0,0,0,0,39,0,1
5856,18,2,867,11,9,1,10,1,0,0,76,0,39,0,1
5858,3,2,19894,4,5,0,13,0,0,0,0,0,39,0,1
5859,3,2,12473,1,8,0,0,3,0,1,0,0,39,0,1
5860,10,2,3699,1,8,1,6,1,0,0,0,0,39,36,1
5861,49,5,10394,4,5,1,9,1,0,0,0,0,29,0,1
5862,49,2,13276,9,13,1,9,1,0,0,0,0,49,0,1
5863,47,2,15417,9,13,0,7,0,0,1,0,0,34,0,1
5864,31,2,18403,11,9,2,11,0,0,0,52,0,52,0,1
5865,7,2,10922,0,12,0,7,0,0,1,0,0,39,0,1
5866,34,1,157,1,8,1,12,1,0,0,0,0,59,0,1
5868,16,2,8529,8,6,4,9,3,0,1,0,0,19,0,1
5869,33,2,2870,1,8,1,13,1,0,0,0,0,49,0,1
5870,34,2,17677,14,3,3,10,0,1,0,0,0,49,17,1
5872,24,4,4542,14,3,0,8,4,1,1,0,0,39,0,1
5873,13,1,1227,11,9,1,13,1,0,0,0,0,39,0,1
5874,42,2,4265,11,9,2,10,0,0,0,43,0,39,0,1
5877,20,2,17741,5,1,1,12,1,0,0,0,0,80,36,1
5878,11,2,2034,1,8,0,8,0,3,0,0,0,29,0,1
5879,2,2,19468,1,8,0,10,3,0,0,0,0,39,0,1
5880,11,2,8088,11,9,1,11,1,0,0,0,0,44,0,1
5881,45,2,13779,4,5,1,13,1,1,0,0,0,39,0,1
